,Year,Amount,Use Chip,Errors?,Is Fraud?
556,2003,$140.08,Swipe Transaction,N/A,No
557,2003,$34.91,Swipe Transaction,N/A,No
558,2003,$60.98,Swipe Transaction,N/A,No
559,2003,$8.40,Online Transaction,N/A,No
560,2003,$91.25,Swipe Transaction,N/A,No
561,2003,$74.62,Swipe Transaction,N/A,No
562,2003,$39.57,Swipe Transaction,N/A,No
563,2003,$43.65,Swipe Transaction,N/A,No
564,2003,$43.20,Swipe Transaction,N/A,No
565,2003,$67.22,Swipe Transaction,N/A,No
566,2003,$73.99,Swipe Transaction,N/A,No
567,2003,$44.97,Swipe Transaction,N/A,No
568,2003,$117.66,Swipe Transaction,N/A,No
569,2003,$32.08,Swipe Transaction,N/A,No
570,2003,$73.86,Swipe Transaction,N/A,No
571,2003,$169.43,Swipe Transaction,N/A,No
572,2003,$41.25,Swipe Transaction,N/A,No
573,2003,$89.13,Swipe Transaction,N/A,No
574,2003,$86.31,Swipe Transaction,N/A,No
575,2003,$40.09,Swipe Transaction,N/A,No
576,2003,$118.71,Swipe Transaction,N/A,No
577,2003,$4.39,Swipe Transaction,N/A,No
578,2003,$42.72,Swipe Transaction,N/A,No
579,2003,$67.88,Swipe Transaction,N/A,No
580,2003,$33.21,Swipe Transaction,N/A,No
581,2003,$133.25,Swipe Transaction,N/A,No
582,2003,$44.73,Swipe Transaction,N/A,No
583,2003,$28.18,Online Transaction,Insufficient Balance,No
584,2003,$45.32,Online Transaction,N/A,No
585,2003,$48.11,Swipe Transaction,N/A,No
586,2003,$137.96,Swipe Transaction,N/A,No
587,2003,$60.13,Swipe Transaction,N/A,No
588,2003,$29.41,Swipe Transaction,N/A,No
589,2003,$51.38,Swipe Transaction,N/A,No
590,2003,$41.90,Swipe Transaction,N/A,No
591,2003,$35.18,Swipe Transaction,N/A,No
592,2003,$44.17,Swipe Transaction,N/A,No
593,2003,$150.41,Swipe Transaction,N/A,No
594,2003,$12.43,Swipe Transaction,N/A,No
595,2003,$102.71,Swipe Transaction,N/A,No
596,2003,$100.00,Swipe Transaction,N/A,No
597,2003,$13.59,Swipe Transaction,N/A,No
598,2003,$125.75,Swipe Transaction,N/A,No
599,2003,$46.94,Swipe Transaction,N/A,No
600,2003,$10.55,Swipe Transaction,N/A,No
601,2003,$148.30,Swipe Transaction,N/A,No
602,2003,$116.19,Swipe Transaction,Insufficient Balance,No
603,2003,$43.76,Swipe Transaction,N/A,No
604,2003,$38.54,Swipe Transaction,N/A,No
605,2003,$146.09,Swipe Transaction,N/A,No
606,2003,$34.14,Swipe Transaction,N/A,No
607,2003,$64.72,Swipe Transaction,N/A,No
608,2003,$11.09,Swipe Transaction,N/A,No
609,2003,$8.55,Online Transaction,N/A,No
610,2003,$50.11,Swipe Transaction,N/A,No
611,2003,$35.75,Swipe Transaction,N/A,No
612,2003,$18.95,Swipe Transaction,N/A,No
613,2003,$56.23,Swipe Transaction,N/A,No
614,2003,$6.24,Swipe Transaction,N/A,No
615,2003,$43.03,Swipe Transaction,N/A,No
616,2003,$1.49,Swipe Transaction,N/A,No
617,2003,$135.49,Swipe Transaction,N/A,No
618,2003,$73.09,Swipe Transaction,N/A,No
619,2003,$158.08,Swipe Transaction,N/A,No
620,2003,$35.41,Swipe Transaction,N/A,No
621,2003,$114.02,Swipe Transaction,N/A,No
622,2003,$58.09,Swipe Transaction,N/A,No
623,2003,$38.66,Swipe Transaction,Bad PIN,No
624,2003,$1.17,Swipe Transaction,N/A,No
625,2003,$40.63,Swipe Transaction,N/A,No
626,2003,$46.55,Swipe Transaction,N/A,No
627,2003,$62.13,Swipe Transaction,N/A,No
628,2003,$107.44,Swipe Transaction,N/A,No
629,2003,$31.49,Swipe Transaction,N/A,No
630,2003,$13.39,Swipe Transaction,N/A,No
631,2003,$105.82,Swipe Transaction,N/A,No
632,2003,$38.84,Swipe Transaction,N/A,No
633,2003,$116.20,Swipe Transaction,N/A,No
634,2003,$37.19,Swipe Transaction,N/A,No
635,2003,$31.23,Swipe Transaction,N/A,No
636,2003,$43.00,Swipe Transaction,N/A,No
637,2003,$118.91,Swipe Transaction,N/A,No
638,2003,$49.91,Swipe Transaction,N/A,No
639,2003,$30.89,Swipe Transaction,N/A,No
640,2003,$32.23,Swipe Transaction,N/A,No
641,2003,$135.44,Swipe Transaction,N/A,No
642,2003,$38.97,Swipe Transaction,N/A,No
643,2003,$112.62,Swipe Transaction,N/A,No
644,2003,$127.52,Swipe Transaction,N/A,No
645,2003,$36.62,Swipe Transaction,N/A,No
646,2003,$61.69,Swipe Transaction,N/A,No
647,2003,$33.63,Online Transaction,N/A,No
648,2003,$70.19,Swipe Transaction,N/A,No
649,2003,$85.31,Swipe Transaction,N/A,No
650,2003,$75.98,Swipe Transaction,N/A,No
651,2003,$37.47,Swipe Transaction,N/A,No
652,2003,$77.02,Swipe Transaction,N/A,No
653,2003,$119.43,Swipe Transaction,N/A,No
654,2003,$128.49,Swipe Transaction,N/A,No
655,2003,$7.93,Swipe Transaction,N/A,No
656,2003,$71.35,Swipe Transaction,N/A,No
657,2003,$115.63,Online Transaction,N/A,No
658,2003,$10.16,Swipe Transaction,N/A,No
659,2003,$68.74,Swipe Transaction,N/A,No
660,2003,$34.23,Swipe Transaction,N/A,No
661,2003,$20.05,Swipe Transaction,N/A,No
662,2003,$146.24,Swipe Transaction,N/A,No
663,2003,$108.79,Swipe Transaction,N/A,No
664,2003,$148.43,Swipe Transaction,N/A,No
665,2003,$29.57,Swipe Transaction,N/A,No
666,2003,$43.94,Swipe Transaction,N/A,No
667,2003,$56.60,Swipe Transaction,N/A,No
668,2003,$56.93,Swipe Transaction,N/A,No
669,2003,$121.12,Swipe Transaction,Insufficient Balance,No
670,2003,$10.45,Swipe Transaction,N/A,No
671,2003,$119.31,Swipe Transaction,N/A,No
672,2003,$45.22,Swipe Transaction,N/A,No
673,2003,$23.16,Swipe Transaction,N/A,No
674,2003,$38.38,Swipe Transaction,N/A,No
675,2003,$143.09,Swipe Transaction,N/A,No
676,2003,$93.74,Swipe Transaction,N/A,No
677,2003,$162.31,Swipe Transaction,N/A,No
678,2003,$46.77,Swipe Transaction,N/A,No
679,2003,$58.47,Swipe Transaction,N/A,No
680,2003,$14.86,Swipe Transaction,N/A,No
681,2003,$36.12,Swipe Transaction,N/A,No
682,2003,$42.54,Swipe Transaction,N/A,No
683,2003,$112.55,Swipe Transaction,N/A,No
684,2003,$119.83,Swipe Transaction,N/A,No
685,2003,$50.55,Swipe Transaction,N/A,No
686,2003,$118.35,Swipe Transaction,N/A,No
687,2003,$6.81,Swipe Transaction,N/A,No
688,2003,$43.00,Swipe Transaction,N/A,No
689,2003,$5.76,Online Transaction,N/A,No
690,2003,$52.16,Swipe Transaction,N/A,No
691,2003,$11.63,Swipe Transaction,N/A,No
692,2003,$79.09,Swipe Transaction,N/A,No
693,2003,$62.74,Swipe Transaction,N/A,No
694,2003,$39.77,Swipe Transaction,N/A,No
695,2003,$140.00,Swipe Transaction,N/A,No
696,2003,$35.20,Swipe Transaction,N/A,No
697,2003,$104.24,Swipe Transaction,N/A,No
698,2003,$44.00,Swipe Transaction,N/A,No
699,2003,$108.08,Swipe Transaction,N/A,No
700,2003,$38.00,Swipe Transaction,N/A,No
701,2003,$58.81,Swipe Transaction,N/A,No
702,2003,$116.28,Swipe Transaction,Insufficient Balance,No
703,2003,$41.07,Swipe Transaction,N/A,No
704,2003,$10.94,Swipe Transaction,N/A,No
705,2003,$30.13,Swipe Transaction,N/A,No
706,2003,$63.22,Swipe Transaction,N/A,No
707,2003,$50.06,Swipe Transaction,N/A,No
708,2003,$3.50,Swipe Transaction,N/A,No
709,2003,$117.06,Swipe Transaction,N/A,No
710,2003,$1.65,Swipe Transaction,N/A,No
711,2003,$42.94,Swipe Transaction,N/A,No
712,2003,$110.94,Swipe Transaction,N/A,No
713,2003,$19.61,Swipe Transaction,N/A,No
714,2003,$32.46,Swipe Transaction,N/A,No
715,2003,$39.42,Swipe Transaction,N/A,No
716,2003,$121.25,Online Transaction,Insufficient Balance,No
717,2003,$45.15,Swipe Transaction,N/A,No
718,2003,$161.86,Swipe Transaction,N/A,No
719,2003,$36.31,Swipe Transaction,N/A,No
720,2003,$76.22,Swipe Transaction,N/A,No
721,2003,$39.59,Swipe Transaction,N/A,No
722,2003,$56.73,Swipe Transaction,N/A,No
723,2003,$76.00,Swipe Transaction,N/A,No
724,2003,$-76.00,Swipe Transaction,N/A,No
725,2003,$1.46,Swipe Transaction,N/A,No
726,2003,$131.50,Swipe Transaction,N/A,No
727,2003,$68.64,Swipe Transaction,N/A,No
728,2003,$8.66,Swipe Transaction,Technical Glitch,No
729,2003,$17.01,Swipe Transaction,N/A,No
730,2003,$108.20,Swipe Transaction,N/A,No
731,2003,$29.95,Swipe Transaction,N/A,No
732,2003,$12.67,Swipe Transaction,N/A,No
733,2003,$10.45,Swipe Transaction,"Bad PIN,Insufficient Balance",No
734,2004,$84.22,Swipe Transaction,N/A,No
735,2004,$58.67,Swipe Transaction,N/A,No
736,2004,$122.84,Swipe Transaction,N/A,No
737,2004,$59.71,Swipe Transaction,N/A,No
738,2004,$120.00,Swipe Transaction,Insufficient Balance,No
739,2004,$94.25,Swipe Transaction,N/A,No
740,2004,$45.76,Swipe Transaction,N/A,No
741,2004,$1.53,Swipe Transaction,N/A,No
742,2004,$-80.00,Swipe Transaction,N/A,No
743,2004,$80.00,Swipe Transaction,N/A,No
744,2004,$67.77,Swipe Transaction,N/A,No
745,2004,$56.13,Swipe Transaction,N/A,No
746,2004,$10.45,Swipe Transaction,N/A,No
747,2004,$58.93,Swipe Transaction,N/A,No
748,2004,$49.51,Swipe Transaction,N/A,No
749,2004,$131.01,Swipe Transaction,N/A,No
750,2004,$6.79,Swipe Transaction,N/A,No
751,2004,$9.55,Swipe Transaction,N/A,No
752,2004,$15.59,Swipe Transaction,N/A,No
753,2004,$35.63,Swipe Transaction,N/A,No
754,2004,$140.02,Swipe Transaction,N/A,No
755,2004,$47.01,Swipe Transaction,N/A,No
756,2004,$37.16,Swipe Transaction,N/A,No
757,2004,$44.15,Swipe Transaction,N/A,No
758,2004,$14.95,Swipe Transaction,N/A,No
759,2004,$27.05,Swipe Transaction,N/A,No
760,2004,$60.52,Swipe Transaction,N/A,No
761,2004,$74.51,Swipe Transaction,N/A,No
762,2004,$78.21,Swipe Transaction,N/A,No
763,2004,$82.52,Swipe Transaction,N/A,No
764,2004,$36.47,Swipe Transaction,N/A,No
765,2004,$68.82,Swipe Transaction,N/A,No
766,2004,$196.58,Swipe Transaction,N/A,No
767,2004,$109.66,Swipe Transaction,N/A,No
768,2004,$21.50,Swipe Transaction,N/A,No
769,2004,$131.84,Swipe Transaction,N/A,No
770,2004,$43.02,Swipe Transaction,N/A,No
771,2004,$21.12,Swipe Transaction,N/A,No
772,2004,$28.76,Swipe Transaction,N/A,No
773,2004,$100.00,Swipe Transaction,N/A,No
774,2004,$7.10,Online Transaction,N/A,No
775,2004,$38.56,Swipe Transaction,N/A,No
776,2004,$129.16,Swipe Transaction,N/A,No
777,2004,$66.33,Swipe Transaction,N/A,No
778,2004,$48.36,Swipe Transaction,N/A,No
779,2004,$26.83,Swipe Transaction,N/A,No
780,2004,$132.19,Swipe Transaction,N/A,No
781,2004,$6.44,Online Transaction,N/A,No
782,2004,$120.79,Swipe Transaction,N/A,No
783,2004,$37.77,Swipe Transaction,N/A,No
784,2004,$57.55,Swipe Transaction,N/A,No
785,2004,$5.12,Swipe Transaction,N/A,No
786,2004,$26.96,Swipe Transaction,N/A,No
787,2004,$1.75,Swipe Transaction,N/A,No
788,2004,$62.68,Swipe Transaction,N/A,No
789,2004,$-67.00,Swipe Transaction,N/A,No
790,2004,$67.00,Swipe Transaction,N/A,No
791,2004,$47.06,Swipe Transaction,N/A,No
792,2004,$58.44,Swipe Transaction,N/A,No
793,2004,$39.37,Swipe Transaction,N/A,No
794,2004,$56.40,Swipe Transaction,N/A,No
795,2004,$82.00,Swipe Transaction,N/A,No
796,2004,$-82.00,Swipe Transaction,N/A,No
797,2004,$91.61,Swipe Transaction,N/A,No
798,2004,$41.43,Swipe Transaction,N/A,No
799,2004,$130.44,Swipe Transaction,N/A,No
800,2004,$2.69,Swipe Transaction,N/A,No
801,2004,$51.93,Swipe Transaction,N/A,No
802,2004,$121.36,Swipe Transaction,N/A,No
803,2004,$184.74,Swipe Transaction,N/A,No
804,2004,$28.65,Swipe Transaction,N/A,No
805,2004,$30.33,Swipe Transaction,N/A,No
806,2004,$37.49,Swipe Transaction,N/A,No
807,2004,$54.87,Swipe Transaction,N/A,No
808,2004,$135.45,Swipe Transaction,N/A,No
809,2004,$57.06,Swipe Transaction,N/A,No
810,2004,$68.59,Swipe Transaction,Insufficient Balance,No
811,2004,$1.68,Swipe Transaction,N/A,No
812,2004,$36.83,Swipe Transaction,N/A,No
813,2004,$224.34,Swipe Transaction,N/A,No
814,2004,$46.51,Swipe Transaction,N/A,No
815,2004,$125.66,Swipe Transaction,N/A,No
816,2004,$36.07,Swipe Transaction,N/A,No
817,2004,$153.86,Swipe Transaction,N/A,No
818,2004,$27.50,Swipe Transaction,N/A,No
819,2004,$68.69,Swipe Transaction,N/A,No
820,2004,$40.85,Swipe Transaction,N/A,No
821,2004,$13.32,Swipe Transaction,N/A,No
822,2004,$77.18,Swipe Transaction,N/A,No
823,2004,$-66.00,Swipe Transaction,N/A,No
824,2004,$66.00,Swipe Transaction,N/A,No
825,2004,$160.00,Swipe Transaction,N/A,No
826,2004,$151.89,Swipe Transaction,N/A,No
827,2004,$9.87,Swipe Transaction,N/A,No
828,2004,$24.33,Swipe Transaction,N/A,No
829,2004,$118.41,Swipe Transaction,N/A,No
830,2004,$6.21,Swipe Transaction,N/A,No
831,2004,$120.78,Swipe Transaction,N/A,No
832,2004,$59.15,Swipe Transaction,N/A,No
833,2004,$44.26,Swipe Transaction,N/A,No
834,2004,$14.84,Swipe Transaction,N/A,No
835,2004,$29.46,Swipe Transaction,N/A,No
836,2004,$38.48,Swipe Transaction,N/A,No
837,2004,$129.59,Swipe Transaction,N/A,No
838,2004,$6.25,Swipe Transaction,N/A,No
839,2004,$-88.00,Swipe Transaction,N/A,No
840,2004,$50.08,Swipe Transaction,N/A,No
841,2004,$88.00,Swipe Transaction,N/A,No
842,2004,$20.64,Swipe Transaction,N/A,No
843,2004,$69.14,Swipe Transaction,N/A,No
844,2004,$152.99,Swipe Transaction,N/A,No
845,2004,$38.88,Swipe Transaction,N/A,No
846,2004,$68.00,Swipe Transaction,N/A,No
847,2004,$-68.00,Swipe Transaction,N/A,No
848,2004,$56.26,Swipe Transaction,N/A,No
849,2004,$44.18,Swipe Transaction,N/A,No
850,2004,$41.30,Swipe Transaction,N/A,No
851,2004,$41.26,Swipe Transaction,N/A,No
852,2004,$2.30,Swipe Transaction,N/A,No
853,2004,$33.58,Swipe Transaction,N/A,No
854,2004,$117.04,Swipe Transaction,N/A,No
855,2004,$159.76,Swipe Transaction,N/A,No
856,2004,$40.62,Swipe Transaction,N/A,No
857,2004,$60.33,Swipe Transaction,N/A,No
858,2004,$11.50,Swipe Transaction,N/A,No
859,2004,$80.44,Swipe Transaction,N/A,No
860,2004,$10.43,Swipe Transaction,N/A,No
861,2004,$55.28,Swipe Transaction,N/A,No
862,2004,$1.41,Swipe Transaction,N/A,No
863,2004,$93.08,Swipe Transaction,N/A,No
864,2004,$92.58,Swipe Transaction,N/A,No
865,2004,$191.89,Swipe Transaction,N/A,No
866,2004,$68.82,Swipe Transaction,N/A,No
867,2004,$-72.00,Swipe Transaction,N/A,No
868,2004,$72.52,Swipe Transaction,N/A,No
869,2004,$72.00,Swipe Transaction,N/A,No
870,2004,$144.61,Swipe Transaction,N/A,No
871,2004,$122.73,Swipe Transaction,N/A,No
872,2004,$44.33,Online Transaction,N/A,No
873,2004,$145.98,Swipe Transaction,N/A,No
874,2004,$43.12,Online Transaction,N/A,No
875,2004,$57.28,Swipe Transaction,N/A,No
876,2004,$20.19,Swipe Transaction,N/A,No
877,2004,$21.92,Online Transaction,N/A,No
878,2004,$27.88,Swipe Transaction,N/A,No
879,2004,$39.23,Swipe Transaction,N/A,No
880,2004,$36.44,Swipe Transaction,N/A,No
881,2004,$25.19,Swipe Transaction,N/A,No
882,2004,$67.45,Swipe Transaction,N/A,No
883,2004,$61.00,Swipe Transaction,N/A,No
884,2004,$6.56,Online Transaction,N/A,No
885,2004,$36.00,Swipe Transaction,N/A,No
886,2004,$86.29,Swipe Transaction,N/A,No
887,2004,$47.74,Swipe Transaction,N/A,No
888,2004,$38.96,Swipe Transaction,N/A,No
889,2004,$77.56,Swipe Transaction,N/A,No
890,2004,$102.62,Swipe Transaction,N/A,No
891,2004,$163.00,Swipe Transaction,N/A,No
892,2004,$89.00,Swipe Transaction,N/A,No
893,2004,$-89.00,Swipe Transaction,N/A,No
894,2004,$51.04,Swipe Transaction,N/A,No
895,2004,$-163.00,Swipe Transaction,N/A,No
896,2004,$132.79,Swipe Transaction,N/A,No
897,2004,$48.27,Swipe Transaction,N/A,No
898,2004,$129.55,Swipe Transaction,N/A,No
899,2004,$135.02,Swipe Transaction,N/A,No
900,2004,$-63.00,Swipe Transaction,N/A,No
901,2004,$43.76,Swipe Transaction,N/A,No
902,2004,$63.00,Swipe Transaction,N/A,No
903,2004,$59.94,Swipe Transaction,N/A,No
904,2004,$77.49,Swipe Transaction,N/A,No
905,2004,$113.94,Online Transaction,N/A,No
906,2004,$38.26,Swipe Transaction,N/A,No
907,2004,$75.38,Swipe Transaction,N/A,No
908,2004,$16.20,Swipe Transaction,N/A,No
909,2004,$11.00,Swipe Transaction,N/A,No
910,2004,$36.97,Swipe Transaction,N/A,No
911,2004,$75.43,Swipe Transaction,N/A,No
912,2004,$178.85,Swipe Transaction,N/A,No
913,2004,$41.76,Swipe Transaction,N/A,No
914,2004,$25.96,Swipe Transaction,N/A,No
915,2004,$10.02,Swipe Transaction,N/A,No
916,2004,$137.43,Swipe Transaction,N/A,No
917,2004,$42.39,Swipe Transaction,N/A,No
918,2004,$69.95,Swipe Transaction,N/A,No
919,2004,$119.15,Swipe Transaction,N/A,No
920,2004,$122.48,Swipe Transaction,N/A,No
921,2004,$42.51,Swipe Transaction,N/A,No
922,2004,$132.39,Swipe Transaction,N/A,No
923,2004,$77.86,Swipe Transaction,N/A,No
924,2004,$147.70,Swipe Transaction,N/A,No
925,2004,$129.18,Swipe Transaction,N/A,No
926,2004,$78.05,Swipe Transaction,N/A,No
927,2004,$74.99,Swipe Transaction,N/A,No
928,2004,$137.30,Swipe Transaction,N/A,No
929,2004,$44.54,Swipe Transaction,N/A,No
930,2004,$36.65,Swipe Transaction,N/A,No
931,2004,$91.11,Swipe Transaction,N/A,No
932,2004,$31.61,Swipe Transaction,N/A,No
933,2004,$10.54,Swipe Transaction,N/A,No
934,2004,$33.47,Swipe Transaction,N/A,No
935,2004,$13.63,Swipe Transaction,N/A,No
936,2004,$38.63,Swipe Transaction,N/A,No
937,2004,$46.16,Swipe Transaction,N/A,No
938,2004,$40.30,Swipe Transaction,N/A,No
939,2004,$92.81,Swipe Transaction,N/A,No
940,2004,$67.11,Swipe Transaction,N/A,No
941,2004,$68.35,Swipe Transaction,N/A,No
942,2004,$10.57,Swipe Transaction,N/A,No
943,2004,$43.35,Swipe Transaction,N/A,No
944,2004,$12.72,Swipe Transaction,N/A,No
945,2004,$122.06,Swipe Transaction,Insufficient Balance,No
946,2004,$9.90,Swipe Transaction,N/A,No
947,2004,$-50.00,Swipe Transaction,N/A,No
948,2004,$48.49,Swipe Transaction,N/A,No
949,2004,$50.00,Swipe Transaction,N/A,No
950,2004,$130.89,Swipe Transaction,N/A,No
951,2004,$92.83,Online Transaction,N/A,No
952,2004,$10.09,Swipe Transaction,N/A,No
953,2004,$86.81,Swipe Transaction,N/A,No
954,2004,$40.27,Swipe Transaction,N/A,No
955,2004,$7.70,Swipe Transaction,N/A,No
956,2004,$65.12,Swipe Transaction,N/A,No
957,2004,$134.88,Swipe Transaction,N/A,No
958,2004,$151.32,Swipe Transaction,N/A,No
959,2004,$51.18,Swipe Transaction,N/A,No
960,2004,$159.46,Online Transaction,N/A,No
961,2004,$116.67,Swipe Transaction,N/A,No
962,2004,$77.95,Swipe Transaction,N/A,No
963,2004,$129.00,Swipe Transaction,N/A,No
964,2004,$36.71,Swipe Transaction,N/A,No
965,2004,$23.32,Swipe Transaction,N/A,No
966,2004,$10.28,Swipe Transaction,N/A,No
967,2004,$167.89,Online Transaction,N/A,No
968,2004,$86.97,Swipe Transaction,N/A,No
969,2004,$41.02,Swipe Transaction,N/A,No
970,2004,$50.80,Swipe Transaction,N/A,No
971,2004,$47.03,Swipe Transaction,N/A,No
972,2004,$114.72,Swipe Transaction,N/A,No
973,2004,$136.14,Swipe Transaction,N/A,No
974,2004,$4.96,Swipe Transaction,N/A,No
975,2004,$71.03,Swipe Transaction,N/A,No
976,2004,$9.18,Swipe Transaction,Bad PIN,No
977,2004,$4.37,Swipe Transaction,N/A,No
978,2004,$51.31,Swipe Transaction,N/A,No
979,2004,$12.08,Swipe Transaction,N/A,No
980,2004,$57.00,Swipe Transaction,N/A,No
981,2004,$74.93,Swipe Transaction,N/A,No
982,2004,$-57.00,Swipe Transaction,N/A,No
983,2004,$73.84,Swipe Transaction,N/A,No
984,2004,$81.42,Swipe Transaction,N/A,No
985,2004,$31.55,Swipe Transaction,N/A,No
986,2004,$132.74,Swipe Transaction,N/A,No
987,2004,$147.76,Swipe Transaction,N/A,No
988,2004,$134.92,Swipe Transaction,N/A,No
989,2004,$42.78,Swipe Transaction,N/A,No
990,2004,$44.87,Swipe Transaction,N/A,No
991,2004,$26.91,Swipe Transaction,N/A,No
992,2004,$40.47,Swipe Transaction,N/A,No
993,2004,$64.15,Swipe Transaction,N/A,No
994,2004,$123.17,Swipe Transaction,N/A,No
995,2004,$191.02,Online Transaction,N/A,No
996,2004,$95.75,Swipe Transaction,N/A,No
997,2004,$97.82,Swipe Transaction,N/A,No
998,2004,$39.24,Swipe Transaction,N/A,No
999,2004,$26.68,Swipe Transaction,N/A,No
1000,2004,$165.01,Swipe Transaction,N/A,No
1001,2004,$39.37,Swipe Transaction,N/A,No
1002,2004,$34.59,Swipe Transaction,N/A,No
1003,2004,$73.22,Swipe Transaction,N/A,No
1004,2004,$42.91,Swipe Transaction,Technical Glitch,No
1005,2004,$25.28,Swipe Transaction,N/A,No
1006,2004,$52.00,Swipe Transaction,N/A,No
1007,2004,$-52.00,Swipe Transaction,N/A,No
1008,2004,$65.21,Swipe Transaction,N/A,No
1009,2004,$151.65,Swipe Transaction,N/A,No
1010,2004,$90.44,Swipe Transaction,N/A,No
1011,2004,$156.85,Swipe Transaction,N/A,No
1012,2004,$25.28,Swipe Transaction,N/A,No
1013,2004,$107.58,Swipe Transaction,N/A,No
1014,2004,$10.97,Swipe Transaction,N/A,No
1015,2004,$136.08,Swipe Transaction,N/A,No
1016,2004,$33.03,Swipe Transaction,N/A,No
1017,2004,$37.13,Swipe Transaction,N/A,No
1018,2004,$42.00,Swipe Transaction,N/A,No
1019,2004,$48.38,Swipe Transaction,N/A,No
1020,2004,$8.57,Swipe Transaction,N/A,No
1021,2004,$147.83,Swipe Transaction,N/A,No
1022,2004,$142.66,Online Transaction,N/A,No
1023,2004,$102.33,Swipe Transaction,N/A,No
1024,2004,$14.36,Swipe Transaction,N/A,No
1025,2004,$27.43,Swipe Transaction,N/A,No
1026,2004,$4.63,Swipe Transaction,N/A,No
1027,2004,$74.97,Swipe Transaction,N/A,No
1028,2004,$33.96,Swipe Transaction,N/A,No
1029,2004,$65.40,Swipe Transaction,N/A,No
1030,2004,$159.30,Swipe Transaction,N/A,No
1031,2004,$100.00,Online Transaction,N/A,No
1032,2004,$57.32,Swipe Transaction,N/A,No
1033,2004,$79.16,Swipe Transaction,N/A,No
1034,2004,$-100.00,Online Transaction,N/A,No
1035,2004,$164.52,Online Transaction,N/A,No
1036,2004,$48.67,Swipe Transaction,N/A,No
1037,2004,$180.00,Swipe Transaction,N/A,No
1038,2004,$155.30,Swipe Transaction,N/A,No
1039,2004,$131.00,Swipe Transaction,N/A,No
1040,2004,$58.41,Swipe Transaction,N/A,No
1041,2004,$14.52,Swipe Transaction,N/A,No
1042,2004,$-131.00,Swipe Transaction,N/A,No
1043,2004,$113.44,Swipe Transaction,N/A,No
1044,2004,$32.86,Swipe Transaction,N/A,No
1045,2004,$2.58,Swipe Transaction,N/A,No
1046,2004,$90.67,Swipe Transaction,N/A,No
1047,2004,$24.81,Swipe Transaction,N/A,No
1048,2004,$20.40,Swipe Transaction,N/A,No
1049,2004,$141.31,Swipe Transaction,N/A,No
1050,2004,$116.60,Swipe Transaction,Insufficient Balance,No
1051,2004,$61.43,Swipe Transaction,N/A,No
1052,2004,$138.89,Swipe Transaction,N/A,No
1053,2004,$1.46,Swipe Transaction,N/A,No
1054,2004,$74.97,Swipe Transaction,N/A,No
1055,2004,$31.80,Swipe Transaction,N/A,No
1056,2004,$58.21,Swipe Transaction,N/A,No
1057,2004,$44.16,Swipe Transaction,N/A,No
1058,2004,$70.62,Swipe Transaction,N/A,No
1059,2004,$56.91,Swipe Transaction,N/A,No
1060,2005,$43.47,Swipe Transaction,N/A,No
1061,2005,$149.32,Swipe Transaction,N/A,No
1062,2005,$39.84,Swipe Transaction,N/A,No
1063,2005,$6.06,Swipe Transaction,N/A,No
1064,2005,$31.65,Swipe Transaction,N/A,No
1065,2005,$124.75,Swipe Transaction,N/A,No
1066,2005,$42.03,Swipe Transaction,N/A,No
1067,2005,$37.76,Swipe Transaction,N/A,No
1068,2005,$160.52,Swipe Transaction,N/A,No
1069,2005,$8.31,Swipe Transaction,N/A,No
1070,2005,$122.92,Swipe Transaction,N/A,No
1071,2005,$7.31,Swipe Transaction,N/A,No
1072,2005,$218.00,Swipe Transaction,N/A,No
1073,2005,$57.27,Swipe Transaction,N/A,No
1074,2005,$-218.00,Swipe Transaction,N/A,No
1075,2005,$161.82,Swipe Transaction,N/A,No
1076,2005,$30.34,Swipe Transaction,N/A,No
1077,2005,$93.57,Swipe Transaction,N/A,No
1078,2005,$38.05,Swipe Transaction,N/A,No
1079,2005,$41.67,Swipe Transaction,N/A,No
